0.375	0.489443	0.0113039	0.6002565343556827	0.5618371496443171	1.2350358292427606	1.1392829045015156
0.625	0.559212	0.0122685	0.6073362119623703	0.5738367180376295	1.0939727822109322	1.0182367733780031
0.875	0.488452	0.012719	0.5477318796663537	0.5124843103336463	1.1311126776566411	1.039451042012845
1.125	0.413578	0.0104367	0.41082098598594285	0.380504350014057	1.0005703681092477	0.9127938243768128
1.375	0.326146	0.00984839	0.32831591612673927	0.30036102987326063	1.0156008507423564	0.9119927607077302
1.75	0.214893	0.00492854	0.20300829102690343	0.18564960497309657	0.9497086505080123	0.858902593227242
2.5	0.113334	0.0025088	0.0822924612297556	0.0758003943702444	0.7300019944501739	0.6649267612630276
3.5	0.0434932	0.00171913	0.032357686559200814	0.02797340904079918	0.7509443084672729	0.6361942695173313
4.5	0.0198144	0.000878715	0.012721285487687386	0.010689843712312613	0.6483290160073413	0.5331919586373616
5.5	0.0070507	0.000488743	0.00423116383608804	0.0032039493839119584	0.6087602813629027	0.4457610030485742
6.5	0.00191896	0.000299918	0.0012425160154028812	0.0007534545985971187	0.6712109054548597	0.3689205271961594
7.5	0.000189337	0.0000504092	0.00023912503330089457	0.00008471419069910543	1.3222210089900193	0.38816430397046925
