0.375	0.489443	0.0113039	0.5975808120770301	0.55962370192297	1.2295883317829381	1.1347411488716017
0.625	0.559212	0.0122685	0.608237785942118	0.575274982057882	1.0957148442414528	1.020678881215082
0.875	0.488452	0.012719	0.5365658307054839	0.5027028392945159	1.1082119519762335	1.0194662436294755
1.125	0.413578	0.0104367	0.403668127386794	0.37695742861320597	0.9838708877916786	0.9036220542893798
1.375	0.326146	0.00984839	0.3415543005843348	0.31146233541566515	1.0562658125940492	0.9459560021760232
1.75	0.214893	0.00492854	0.20380959904453094	0.18649731295546906	0.953489819121377	0.8627950854590423
2.5	0.113334	0.0025088	0.08425008401892746	0.07750934758107254	0.7473141998027832	0.6799665067812957
3.5	0.0434932	0.00171913	0.032006303891101276	0.02774318190889872	0.7429099594572308	0.6308561878945389
4.5	0.0198144	0.000878715	0.013393161724835618	0.011377719675164382	0.6829946538751779	0.5671507656177162
5.5	0.0070507	0.000488743	0.004255017445445073	0.003253372814554926	0.6125055818572067	0.452408577020635
6.5	0.00191896	0.000299918	0.0010975005911600848	0.0006203473988399151	0.5902549381137336	0.3049424552660137
7.5	0.000189337	0.0000504092	0.00026712411822706305	0.00011379480777293692	1.4913972564924174	0.5204595174080879
