0.375	0.491511	0.0113166	0.6016069590198954	0.5632717069801045	1.2325914924550516	1.1374036165048698
0.625	0.563494	0.0123278	0.6093375108696185	0.5757928051303814	1.0892104510192746	1.0139713326376942
0.875	0.486619	0.012674	0.5469319258048363	0.5117094381951636	1.1337127254625043	1.041790828652727
1.125	0.41223	0.0104267	0.4117322495532443	0.38135194644675563	1.006100559793178	0.9177870660467655
1.375	0.326442	0.00985882	0.32734666547912294	0.29938565452087695	1.011661195529833	0.9082275442769318
1.75	0.214398	0.00493174	0.20177825548415035	0.18446596851584968	0.9461450766207191	0.8553839674934984
2.5	0.113218	0.00253205	0.08185296459436216	0.07536642480563784	0.7269056941115893	0.6617373608796665
3.5	0.0428741	0.00167035	0.03235635681971292	0.027972069580287078	0.7615667559615785	0.6455397815517453
4.5	0.0198091	0.000878701	0.01271569722146084	0.010684284578539156	0.6482177743896067	0.5330565793165181
5.5	0.0070507	0.000488743	0.00423116383608804	0.0032039493839119584	0.6087602813629027	0.4457610030485742
6.5	0.00191896	0.000299918	0.0012425160154028812	0.0007534545985971187	0.6712109054548597	0.3689205271961594
7.5	0.000189337	0.0000504092	0.00023912503330089457	0.00008471419069910543	1.3222210089900193	0.38816430397046925
