0.375	0.491935	0.0113185	0.5485573327021218	0.5193243772978782	1.1242021061254965	1.0465759641480152
0.625	0.563155	0.0123146	0.5979101351887947	0.5673058188112053	1.0698996900002704	0.9991860039916148
0.875	0.487312	0.0126885	0.5487606228147147	0.5201828571852855	1.1377057176161245	1.0558447798064716
1.125	0.41231	0.010427	0.43165799974196983	0.4048827742580302	1.0558379060066359	0.9730742571715552
1.375	0.326195	0.00985703	0.3072647027831966	0.2873359572168034	0.9525489269301388	0.8702891300603115
1.75	0.214712	0.00493541	0.20291883759715548	0.1910654344028445	0.952208782483489	0.8827341736624182
2.5	0.113007	0.00253029	0.0974774466333235	0.09213220036667649	0.8691308810489168	0.8087266587495027
3.5	0.0428397	0.00167025	0.03972272172611484	0.03379203487388517	0.9349007298781093	0.7811420201878343
4.5	0.0197518	0.00087683	0.014155283035791744	0.012582435964208256	0.7267230434213159	0.626962139701235
5.5	0.0070507	0.000488743	0.006613801139543969	0.005531425660456033	0.9585197975024724	0.7640363742251577
6.5	0.00191896	0.000299918	0.0019948451322683476	0.0012958610677316525	1.0835338736944211	0.6313044762451296
7.5	0.000189337	0.0000504092	0.00016905841172027764	0.00009369379627972239	0.9654216485344327	0.42232722252616317
