4.574547e-01 2.773062e-01 2.849750e+00
2.594220e-01 2.187479e-01 2.866707e-01
1.000256e-01 6.657132e-02 1.193106e-01
3.945301e-02 2.417951e-02 4.853221e-02
2.203601e-02 1.168974e-02 3.006312e-02
