4.046990e-01 2.233264e-01 2.773768e+00
3.293717e-01 2.366951e-01 3.789775e-01
1.101329e-01 7.409865e-02 1.348056e-01
3.803858e-02 2.237406e-02 4.856567e-02
2.069647e-02 1.080524e-02 2.880410e-02
